Age,Country
14,australia
0,australia
64,australia
15,australia
18,australia
58,australia
30,australia
17,australia
0,australia
27,australia
29,australia
33,australia
0,australia
25,australia
17,australia
0,australia
0,australia
13,australia
0,australia
52,australia
34,australia
20,australia
0,australia
0,australia
15,australia
27,australia
0,australia
16,australia
0,australia
0,australia
29,australia
44,australia
0,australia
15,australia
0,australia
43,australia
23,australia
0,australia
21,australia
7,australia
0,australia
47,australia
15,australia
31,australia
43,australia
24,australia
23,australia
29,australia
29,australia
15,australia
19,australia
13,australia
52,australia
0,australia
57,australia
19,australia
22,australia
0,australia
35,australia
20,australia
52,australia
40,australia
35,australia
0,australia
32,australia
55,australia
50,australia
40,australia
15,australia
0,australia
19,australia
24,australia
29,australia
14,australia
0,australia
0,australia
13,australia
0,australia
30,australia
26,australia
13,australia
20,australia
0,australia
31,australia
26,australia
17,australia
41,australia
24,australia
27,australia
22,australia
7,australia
22,australia
68,australia
24,australia
52,australia
48,australia
0,australia
57,australia
0,australia
0,australia
44,australia
61,australia
0,australia
0,australia
21,australia
26,australia
31,australia
31,australia
37,australia
0,australia
29,australia
25,australia
16,australia
22,australia
22,australia
47,australia
81,australia
33,australia
0,australia
0,australia
0,australia
15,australia
37,australia
0,australia
26,australia
16,australia
26,australia
36,australia
57,australia
0,australia
17,australia
50,australia
40,australia
0,australia
29,australia
18,australia
27,australia
0,australia
43,australia
0,australia
48,australia
58,australia
28,australia
32,australia
34,australia
14,australia
35,australia
59,australia
49,australia
40,australia
0,australia
58,australia
44,australia
24,australia
0,australia
24,australia
33,australia
62,australia
23,australia
0,australia
53,australia
32,australia
36,australia
17,australia
0,australia
29,australia
21,australia
57,australia
25,australia
0,australia
17,australia
44,australia
50,australia
45,australia
45,australia
50,australia
0,australia
15,australia
42,australia
17,australia
50,australia
0,australia
0,australia
19,australia
0,australia
16,australia
25,australia
16,australia
24,australia
14,australia
14,australia
40,australia
46,australia
0,australia
47,australia
30,australia
22,australia
33,australia
61,australia
25,australia
26,australia
22,australia
65,australia
14,australia
48,australia
30,australia
0,australia
0,australia
38,australia
21,australia
39,australia
23,australia
27,australia
23,australia
72,australia
0,australia
44,australia
0,australia
0,australia
54,australia
0,australia
26,australia
64,australia
33,australia
0,australia
69,australia
50,australia
31,australia
61,australia
16,australia
34,australia
62,australia
0,australia
34,australia
24,australia
18,australia
43,australia
26,australia
17,australia
38,australia
39,australia
0,australia
13,australia
29,australia
65,australia
26,australia
45,australia
46,australia
21,australia
42,australia
0,australia
28,australia
0,australia
0,australia
35,australia
31,australia
47,australia
0,australia
0,australia
47,australia
30,australia
20,australia
56,australia
36,australia
40,australia
48,australia
0,australia
0,australia
15,australia
0,australia
59,australia
59,australia
0,australia
54,australia
30,australia
0,australia
0,australia
38,australia
47,australia
46,australia
38,australia
20,australia
16,australia
37,australia
18,australia
34,australia
16,australia
0,australia
30,australia
60,australia
18,australia
43,australia
67,australia
15,australia
60,australia
23,australia
51,australia
0,australia
39,australia
26,australia
44,australia
45,australia
24,australia
30,australia
53,australia
15,australia
28,australia
37,australia
36,australia
19,australia
34,australia
0,australia
31,australia
58,australia
16,australia
27,australia
40,australia
14,australia
32,australia
47,australia
19,australia
14,australia
33,australia
22,australia
36,australia
0,australia
29,australia
15,australia
42,australia
20,australia
0,australia
50,australia
17,australia
25,australia
32,australia
45,australia
14,australia
42,australia
0,australia
38,australia
31,australia
0,australia
24,australia
0,australia
15,australia
26,australia
41,australia
57,australia
15,australia
0,australia
38,australia
31,australia
0,australia
51,australia
15,australia
0,australia
15,australia
0,australia
35,australia
35,australia
42,australia
0,australia
0,australia
24,australia
17,australia
14,australia
15,australia
0,australia
34,australia
0,australia
0,australia
16,australia
16,australia
0,australia
24,australia
33,australia
62,australia
62,australia
46,australia
40,australia
40,australia
0,australia
0,australia
51,australia
0,australia
51,australia
0,australia
32,australia
0,australia
39,australia
16,australia
0,australia
28,australia
14,australia
30,australia
26,australia
32,australia
67,australia
14,australia
24,australia
32,australia
30,australia
28,australia
36,australia
47,australia
24,australia
46,australia
62,australia
52,australia
0,australia
0,australia
32,australia
22,australia
0,australia
20,australia
21,australia
30,australia
0,australia
0,australia
0,australia
37,australia
0,australia
27,australia
29,australia
0,australia
14,australia
21,australia
31,australia
32,australia
38,australia
0,australia
0,australia
15,australia
40,australia
59,australia
0,australia
0,australia
34,australia
35,australia
0,australia
27,australia
20,australia
44,australia
42,australia
61,australia
45,australia
27,australia
24,australia
18,australia
0,australia
32,australia
45,australia
39,australia
0,australia
35,australia
0,australia
0,australia
46,australia
19,australia
0,australia
47,australia
36,australia
21,australia
29,australia
45,australia
34,australia
58,australia
24,australia
47,australia
41,australia
31,australia
30,australia
14,australia
4,australia
23,australia
38,australia
26,australia
29,australia
32,australia
25,australia
0,australia
22,australia
17,australia
0,australia
0,australia
17,australia
34,australia
45,australia
20,australia
37,australia
23,australia
0,australia
17,australia
16,australia
33,australia
0,australia
39,australia
17,australia
23,australia
33,australia
30,australia
15,australia
0,australia
18,australia
0,australia
56,australia
23,australia
14,australia
40,australia
49,australia
30,australia
17,australia
46,australia
23,australia
0,australia
0,australia
15,australia
0,australia
34,australia
40,australia
0,australia
43,australia
0,australia
17,australia
60,australia
56,australia
18,australia
23,australia
56,australia
0,australia
42,australia
60,australia
55,australia
52,australia
0,australia
42,australia
9,australia
18,australia
52,australia
33,australia
28,australia
51,australia
30,australia
31,australia
59,australia
40,australia
41,australia
16,australia
55,australia
0,australia
21,australia
45,australia
0,australia
50,australia
35,australia
34,australia
14,australia
0,australia
20,australia
0,australia
27,australia
33,australia
33,australia
25,australia
36,australia
25,australia
37,australia
0,australia
40,australia
58,australia
48,australia
23,australia
18,australia
33,australia
25,australia
54,australia
27,australia
43,australia
18,australia
36,australia
0,australia
23,australia
47,australia
14,australia
53,australia
22,australia
0,australia
27,australia
23,australia
24,australia
46,australia
28,australia
15,australia
0,australia
0,australia
27,australia
0,australia
44,australia
12,australia
81,australia
36,australia
25,australia
17,australia
0,australia
34,australia
0,australia
14,australia
0,australia
0,australia
0,australia
45,australia
34,australia
36,australia
80,australia
21,australia
28,australia
58,australia
13,australia
25,australia
47,australia
39,australia
15,australia
14,australia
38,australia
36,australia
14,australia
0,australia
0,australia
14,australia
48,australia
48,australia
20,australia
0,australia
27,australia
14,australia
0,australia
54,australia
46,australia
17,australia
0,australia
21,australia
0,australia
36,australia
0,australia
56,australia
14,australia
19,australia
30,australia
54,australia
25,australia
25,australia
38,australia
20,australia
16,australia
33,australia
13,australia
46,australia
23,australia
44,australia
0,australia
0,australia
69,australia
20,australia
71,australia
37,australia
47,australia
18,australia
19,australia
0,australia
28,australia
51,australia
0,australia
33,australia
0,australia
16,australia
15,australia
44,australia
48,australia
0,australia
14,australia
42,australia
0,australia
23,australia
19,australia
0,australia
57,australia
0,australia
33,australia
0,australia
20,australia
35,australia
49,australia
37,australia
21,australia
58,australia
14,australia
71,australia
0,australia
64,australia
31,australia
4,australia
13,australia
47,australia
9,australia
53,australia
15,australia
40,australia
19,australia
18,australia
17,australia
0,australia
40,australia
62,australia
0,australia
20,australia
0,australia
28,australia
17,australia
31,australia
60,australia
0,australia
63,australia
29,australia
0,australia
42,australia
14,australia
30,australia
28,australia
0,australia
0,australia
46,australia
0,australia
47,australia
55,australia
45,australia
30,australia
41,australia
59,australia
27,australia
13,australia
55,australia
32,australia
25,australia
0,australia
0,australia
67,australia
52,australia
